Student ID, First Name, Last Name, Date Of Birth, ClassNo, GPA
20185149,fn-Igbkrqwe,ln-Bpcxpu,1995-04-16,C601,2.1
20193970,fn-Euflouk,ln-Rchqgxshtt,2002-11-18,C205,2.03
20195399,fn-Klzkxqx,ln-Nskzs,1995-06-23,C504,0.61
20184890,fn-Bpgqe,ln-Uem,2006-01-19,C404,3.46
20203616,fn-Rfgc,ln-Bwsiishi,1990-10-04,C103,3.03
20185412,fn-Nkbkelhpr,ln-Rtksx,1995-11-17,C102,0.94
20182671,fn-Glzihuzhf,ln-Lbqcxt,1999-04-15,C203,3.41
20182344,fn-Ntezcywqkd,ln-Gvrjpc,1998-12-27,C502,2.45
20182342,fn-Tnnio,ln-Rsyjslbjqi,1993-07-14,C504,1.77
20203849,fn-Kghmhlmocy,ln-Gqm,2009-01-28,C605,1.9
20184519,fn-Ccsikm,ln-Ujoxt,1991-03-15,C504,1.36
20204017,fn-Bvnqu,ln-Tdhijgrlf,2010-04-24,C604,0.22
20191915,fn-Fgwbqwttw,ln-Fkylclnjmb,1994-11-27,C304,2.9
20182579,fn-Vjsygmy,ln-Ddbhszcehm,1995-11-14,C601,2.71
20204261,fn-Fyhk,ln-Sygqdpoln,2010-04-15,C603,1.69
20181075,fn-Urfqcccmme,ln-Hbjlv,1999-01-28,C405,0.69
20184147,fn-Yruemzyp,ln-Iln,1991-01-13,C104,1.56
20201687,fn-Byq,ln-Jtmebxt,1990-10-20,C105,1.79
20181825,fn-Kduvqlxio,ln-Jlb,1990-12-25,C303,0.15
20202805,fn-Ygtntt,ln-Obbdtq,1997-10-21,C201,1.0
20181931,fn-Wwvqx,ln-Yfrf,2009-06-02,C105,0.98
20191465,fn-Xvpynu,ln-Zvunvmpwu,1999-03-04,C303,0.79
20185728,fn-Ocpqbxfy,ln-Qsx,2000-07-22,C603,0.68
20194183,fn-Gdlwkzuf,ln-Xgilp,1991-11-18,C202,3.17
20205312,fn-Nhv,ln-Mofcpe,2002-12-28,C601,1.05
20183795,fn-Ydhrjqre,ln-Mlwix,1992-09-18,C104,3.3
20183113,fn-Cmu,ln-Bzuwpriw,1997-12-17,C202,1.11
20203327,fn-Tpfprpbkih,ln-Gzwxn,1990-10-05,C601,2.8
20193205,fn-Kgd,ln-Bedn,2007-10-10,C203,2.39
20205261,fn-Jjutqk,ln-Xvm,1992-08-29,C404,3.49
20193190,fn-Delk,ln-Yhujwwwept,2005-12-30,C601,2.85
20204961,fn-Usujck,ln-Fku,1990-12-15,C105,1.08
20194164,fn-Qgx,ln-Vgkfyrvm,1994-02-16,C503,3.19
20185475,fn-Xikvvbqh,ln-Lmqehqbtt,1997-04-22,C405,2.61
20205761,fn-Uheyh,ln-Htsnknhy,1992-12-11,C103,2.71
20202958,fn-Icvojnymzv,ln-Bsfwhr,2001-10-04,C602,0.75
20183807,fn-Wngusuuq,ln-Pxqmdghord,2000-10-23,C103,0.85
20195714,fn-Uumypborrk,ln-Xeiqnbhsn,1999-01-17,C103,0.83
20201005,fn-Jgcu,ln-Kjhjhisqw,1998-03-10,C402,2.64
20205383,fn-Pcundzm,ln-Qyzicqt,2002-04-24,C104,2.63
20183153,fn-Kfvj,ln-Tujwub,2002-07-31,C204,3.87
20205353,fn-Fopbyqc,ln-Yfnrkwr,2003-08-22,C401,3.95
20184277,fn-Iyeppiemdo,ln-Blkccuhfyt,2005-10-15,C305,1.59
20203373,fn-Njmze,ln-Ngfsy,2002-10-01,C503,3.69
20201776,fn-Keek,ln-Trieihl,1991-11-04,C104,1.21
20203949,fn-Uic,ln-Zklbsynud,1994-01-10,C202,2.22
20192514,fn-Hrhvg,ln-Ouhgvhglf,1994-10-15,C502,1.96
20204576,fn-Bovievolqq,ln-Xdqqdwwhu,1994-11-24,C501,1.96
20182556,fn-Kzkcez,ln-Wgjeboeu,1991-07-16,C604,3.57
20181095,fn-Osyl,ln-Kzbb,1993-06-06,C104,3.29
20184481,fn-Jnb,ln-Sbjvxfxmwd,2004-10-19,C602,2.61
20184122,fn-Hferynikem,ln-Huyx,1993-05-28,C105,3.14
20194458,fn-Yfefhwn,ln-Txx,2005-06-21,C102,0.36
20182938,fn-Leezi,ln-Stmk,2003-11-22,C205,1.58
20205762,fn-Clplclodm,ln-Vdgqos,1992-04-30,C203,1.69
20193698,fn-Cbbm,ln-Jtt,2007-08-17,C504,2.1
20195659,fn-Zhut,ln-Pgoxwmrkls,2004-06-24,C504,1.6
20205370,fn-Fnuby,ln-Zidrtqr,2008-01-04,C301,1.64
20182834,fn-Jguoyrvzyr,ln-Rqgs,2006-10-01,C201,2.27
20183792,fn-Bkhuqwxx,ln-Zxorkkdtr,1997-12-12,C505,2.02
20193517,fn-Cnqgynvbru,ln-Gmsve,1990-12-11,C605,3.45
20203302,fn-Jhcwuvz,ln-Ynxonlyb,1992-02-26,C103,3.14
20191593,fn-Neqcunmqp,ln-Nkinc,2007-04-01,C204,3.68
20194599,fn-Wmhocfutr,ln-Otmeogf,1994-02-11,C302,0.71
20183371,fn-Ulnsmgfj,ln-Hcb,2006-12-09,C504,2.65
20201921,fn-Rbgominlgs,ln-Ueipbh,2010-11-08,C303,0.48
20185449,fn-Knfhtyzksv,ln-Duvqtbbc,2000-12-10,C605,3.48
20182545,fn-Ngkz,ln-Onfjtk,1999-09-27,C101,3.35
20204724,fn-Sbgfjqogf,ln-Skjhzudnz,2003-02-24,C303,1.83
20194482,fn-Jvh,ln-Wrt,2000-06-19,C305,1.08
20201445,fn-Eiymjzyvm,ln-Jit,2002-10-25,C501,1.34
20182556,fn-Lxo,ln-Vnekw,2008-12-08,C301,3.36
20184452,fn-Dppxhtw,ln-Jhmgpbvion,2009-10-22,C504,2.06
20181990,fn-Gbxmiu,ln-Ljgj,2001-10-20,C301,2.24
20205837,fn-Egvctbxj,ln-Ilqxn,1999-05-01,C203,1.25
20191108,fn-Impfod,ln-Ziixrn,2001-08-31,C201,0.78
20193385,fn-Cjngq,ln-Nbqougi,1997-08-23,C304,3.46
20193808,fn-Tkssvbmxy,ln-Jwnexteq,1990-07-05,C505,2.56
20205474,fn-Zfeb,ln-Wfkbnjpct,2010-04-28,C504,1.22
20194976,fn-Ijuoulu,ln-Dwibghjz,2004-09-11,C501,3.06
20194007,fn-Wtcob,ln-Hbxfyn,2005-12-01,C204,1.66
20191921,fn-Nzdxshggn,ln-Mldnxdso,2006-05-31,C601,1.02
20191217,fn-Xbnvo,ln-Fkszqdpsp,2007-02-18,C503,2.77
20193871,fn-Njc,ln-Vgnff,2009-11-16,C402,3.08
20205160,fn-Nplyfdo,ln-Vuogoxrqr,1995-04-05,C304,3.93
20193289,fn-Jfeoetmjnj,ln-Eqolnnpdr,1996-10-28,C102,3.17
20202206,fn-Hxdhbdzm,ln-Rkquid,1992-06-16,C403,0.73
20203890,fn-Ctm,ln-Bnixqdilm,2008-11-25,C405,0.86
20195000,fn-Unf,ln-Uswyy,2009-11-22,C603,2.42
20192076,fn-Vofpbujyd,ln-Vjci,2002-10-27,C104,3.34
20192779,fn-Gprfzl,ln-Wrqryiein,1999-11-05,C504,1.92
20191697,fn-Finwzjh,ln-Ostyhu,2004-10-17,C605,3.86
20205900,fn-Chztuxb,ln-Szwxesq,2001-11-20,C105,2.26
20205535,fn-Toikj,ln-Kktmu,1991-12-15,C101,3.82
20202308,fn-Teyiscz,ln-Wzjmjqkl,2000-04-09,C104,0.95
20184143,fn-Dkvkmbz,ln-Ljt,2009-04-06,C405,0.63
20192647,fn-Kxqtyjxzw,ln-Gqdilh,2007-12-25,C303,0.26
20202521,fn-Buepz,ln-Qnmpi,2009-12-10,C402,0.76
20193476,fn-Egohogb,ln-Mxwhzovd,1997-07-18,C105,2.52
20191124,fn-Lizr,ln-Eujpcly,1996-08-05,C405,2.04
20193536,fn-Gehto,ln-Pogmngig,1993-05-26,C402,1.97
20185906,fn-Hytnkj,ln-Uwjcem,2007-11-16,C504,0.78
20202988,fn-Fsjklqg,ln-Ihmojq,2006-11-05,C404,3.1
20191745,fn-Cnqlohvety,ln-Xyswon,2002-02-26,C303,1.53
20181912,fn-Vcn,ln-Kvc,2006-11-26,C305,1.26
20194130,fn-Eggl,ln-Meilj,2008-06-27,C105,0.51
20205313,fn-Jwxvhge,ln-Rmsb,1994-04-08,C501,0.86
20192345,fn-Uyvkswr,ln-Qjmy,2008-10-01,C204,1.47
20191572,fn-Scweyb,ln-Wrmozx,2005-12-22,C204,1.95
20185898,fn-Jmgjwy,ln-Xswy,2002-10-10,C505,2.69
20193231,fn-Tifj,ln-Fbzk,1992-11-19,C305,3.97
20183881,fn-Ssyiowox,ln-Mhkl,2010-12-27,C501,0.09
20183846,fn-Dmmuymei,ln-Ekeenmw,2001-11-05,C503,1.53
20204800,fn-Vnisncom,ln-Fpy,2010-05-13,C103,3.8
20195195,fn-Qhls,ln-Ubg,1992-08-16,C102,0.59
20183429,fn-Thbx,ln-Srvr,2006-12-09,C203,2.15
20182725,fn-Orvqmnsotb,ln-Sihinxpvh,1990-10-06,C105,1.32
20205247,fn-Nbyhivqv,ln-Nleuzrer,1999-02-21,C504,1.87
20191082,fn-Cjbkyk,ln-Rnicomts,2001-04-04,C204,2.88
20181212,fn-Hxhvkioxwc,ln-Cypcgd,1999-02-14,C305,3.26
20203105,fn-Ewgxzc,ln-Xiupoj,1990-07-09,C205,0.47
20182234,fn-Sqkpoligjz,ln-Gwyo,2002-10-17,C305,1.64
20185905,fn-Vkhwvbikzv,ln-Tuurom,1995-02-21,C101,3.97
20201372,fn-Sefif,ln-Qjxejilex,2008-06-27,C302,3.13
20185796,fn-Kiz,ln-Bpvgc,1992-03-05,C503,3.67
20182955,fn-Kqnoheyne,ln-Brchlnui,1999-11-28,C205,0.92
20193453,fn-Xpzeimkxl,ln-Rlyzm,2001-01-27,C505,2.88
20183107,fn-Rvmysjoiww,ln-Giupzdkmlj,1997-06-27,C505,0.72
20185980,fn-Dpz,ln-Welm,1992-09-02,C105,2.92
20181951,fn-Fwll,ln-Qiqzt,1999-02-12,C503,0.76
20204724,fn-Fvnbguxmly,ln-Snlrg,2001-10-22,C303,1.93
20201393,fn-Ums,ln-Usjbxidlff,1990-02-21,C201,3.91
20205852,fn-Iwehwgpym,ln-Ejlnmpjl,2001-01-12,C101,2.28
20185697,fn-Gsulukun,ln-Joqtuwedz,1997-07-28,C103,3.66
20202039,fn-Dticx,ln-Gdflsxbuno,2007-12-28,C304,2.38
20181698,fn-Czzn,ln-Liwkj,2000-09-03,C303,3.1
20193804,fn-Fozongb,ln-Scm,2009-08-05,C101,3.44
20192651,fn-Xsu,ln-Bikpwt,2004-03-18,C202,2.02
20205283,fn-Lbtod,ln-Ocupgocnho,1999-07-23,C203,0.68
20195008,fn-Mrefzcwkbu,ln-Dfith,1999-05-13,C205,0.2
20183831,fn-Otlqs,ln-Cgdvxxqb,2007-10-24,C602,0.3
20192889,fn-Ytyevowby,ln-Hsec,2006-02-16,C304,3.22
20201874,fn-Lghpyyucm,ln-Lbtbgk,1999-11-30,C205,0.15
20204570,fn-Ochkmq,ln-Vhrqzuu,2010-10-24,C601,0.64
20183733,fn-Fuitxl,ln-Rkqug,2009-05-11,C102,3.24
20184915,fn-Evcu,ln-Ddpw,1998-02-14,C104,0.58
20201950,fn-Nrt,ln-Pzycl,2002-10-01,C203,2.09
20183502,fn-Nbqqnsckvx,ln-Ezgqwny,2000-01-15,C604,0.46
20183348,fn-Vrjw,ln-Ctj,1994-12-27,C502,0.74
20193140,fn-Qrsxzegui,ln-Vcxncfd,1994-11-14,C305,1.57
20192981,fn-Bojofjyj,ln-Ldqreyc,1997-07-07,C401,2.07
20182336,fn-Qvjjvcq,ln-Bpnmbhimt,2008-10-05,C605,0.97
20203200,fn-Qjmeztdins,ln-Fegbuzdvz,2005-09-29,C202,1.54
20193292,fn-Lsx,ln-Xwcso,1998-10-04,C404,0.46
20194956,fn-Brvzdjptj,ln-Ereosstc,1991-05-18,C602,0.21
20194018,fn-Onbm,ln-Ypeckpld,2000-09-25,C201,3.61
20184342,fn-Fij,ln-Tkcrmju,2010-11-29,C303,2.91
20191015,fn-Gsmhhtb,ln-Rcxdwffrz,1996-04-29,C205,1.41
20183551,fn-Yks,ln-Xqimv,1998-07-26,C604,3.56
20201741,fn-Sgickjdxlz,ln-Xbvozhlql,1993-10-29,C601,0.65
20181223,fn-Wwgqzcblod,ln-Vjpydnp,1992-11-18,C203,0.35
20202012,fn-Elxngechpr,ln-Epmfi,2005-05-07,C303,2.19
20193769,fn-Jedegghyrm,ln-Ohgy,2005-06-27,C503,3.38
20181433,fn-Ntjjrjfl,ln-Tibtwotlfr,2005-12-22,C603,2.89
20183339,fn-Ivgh,ln-Iqfoojwv,1995-08-08,C602,0.4
20192871,fn-Swjpf,ln-Gfxsl,2005-12-05,C501,2.59
20205310,fn-Klvcqfyoy,ln-Fsulommzfo,1998-01-21,C302,3.55
20181767,fn-Kmqx,ln-Qsjyd,1999-08-22,C201,3.25
20192186,fn-Jdchvn,ln-Pmy,1999-11-08,C404,2.16
20191087,fn-Gsc,ln-Goljt,1992-10-23,C101,1.29
20191383,fn-Mzdhs,ln-Sudytqdjim,2002-12-19,C301,1.41
20191322,fn-Krytw,ln-Irmbsio,1999-03-17,C602,0.39
20193451,fn-Bocykooc,ln-Oqi,2006-12-24,C303,0.31
20191242,fn-Lcvuhou,ln-Zhv,1990-06-01,C505,3.17
20201272,fn-Pnqqoyoy,ln-Ylnsocom,1994-09-18,C201,0.97
20183529,fn-Endrvnexpy,ln-Mhkzfccyuy,2001-07-24,C102,3.26
20182790,fn-Trjz,ln-Xkzvpttn,2010-12-11,C401,3.04
20202381,fn-Tndlprj,ln-Krshgro,2006-10-06,C503,0.29
20192864,fn-Fyjjpk,ln-Uwtrxil,1997-04-28,C103,1.5
20205398,fn-Iuew,ln-Lvrcsxx,2008-01-17,C502,1.75
20191576,fn-Djmkmitgfx,ln-Zenfd,2002-10-09,C401,1.0
20193381,fn-Vpyljwo,ln-Xpbvmyq,1994-11-16,C402,0.49
20203058,fn-Egc,ln-Lrjcxllbw,2007-11-17,C204,2.89
20205891,fn-Lxncvffjld,ln-Owvvxxqo,2004-10-09,C601,1.3
20204321,fn-Nbsxpm,ln-Vbmm,1992-10-31,C504,3.32
20193988,fn-Wixu,ln-Zxhtukud,1995-08-18,C602,1.85
20193930,fn-Qmb,ln-Lnw,1992-05-29,C101,1.04
20192215,fn-Ueielxz,ln-Wwefkyiyfi,1995-11-01,C401,1.2
20192609,fn-Loglkxcsp,ln-Xtnflhbsoe,1996-11-07,C302,3.21
20194825,fn-Kqpk,ln-Ckdlimxbi,1999-06-23,C201,2.8
20205162,fn-Rcmwf,ln-Dqcx,2005-11-04,C205,3.7
20195748,fn-Dnet,ln-Vdwqpckpj,2002-03-07,C404,2.53
20191005,fn-Deuv,ln-Yvwrvvnu,1992-10-12,C402,2.67
20185047,fn-Llxlgcfy,ln-Fuzmhuvvxh,1990-08-12,C304,1.08
20203691,fn-Tyshzwgspz,ln-Prlyujxk,1994-10-16,C504,0.15
20183962,fn-Xtftcov,ln-Udr,2005-12-25,C503,1.54
20183021,fn-Uqncz,ln-Bmsz,2006-03-16,C505,2.59
20202809,fn-Dicnbhs,ln-Eyfowxlm,1994-03-03,C502,3.49
20192920,fn-Wswb,ln-Iujjp,1993-03-30,C405,1.08
20195370,fn-Pgigr,ln-Gvpnyvmdl,1997-01-21,C101,2.65
20193983,fn-Woefqvj,ln-Oijsbk,2004-07-08,C303,1.86
20203722,fn-Zzrustqmq,ln-Yvvis,1999-08-24,C201,3.54
20193260,fn-Qtxmmqrwib,ln-Mqwyoooy,1990-10-14,C304,2.43
20202148,fn-Ifoudgwvp,ln-Oxfzvuz,2008-04-25,C602,1.49
20193383,fn-Vdew,ln-Hpzkwp,1998-12-09,C503,2.22
20192833,fn-Ponyw,ln-Dzqstvr,2000-10-03,C201,0.71
20185729,fn-Xdhyllehv,ln-Sntfnhqb,2000-11-04,C501,2.66
20194719,fn-Mqhpe,ln-Pvxdeqeu,2003-03-02,C105,2.7
20204963,fn-Gpjfmhsvug,ln-Qpupxwxuqc,1991-01-20,C201,3.07
20203890,fn-Jjsw,ln-Lsws,1990-11-02,C303,1.88
20201678,fn-Levdfpf,ln-Qftzffynm,2006-03-08,C605,3.24
20203245,fn-Kusbrfhtdm,ln-Dnjbchi,2000-09-12,C505,3.35
20201883,fn-Bkjc,ln-Jcguwjfyl,2001-02-29,C105,1.71
20204319,fn-Yyjq,ln-Rqmbmocxe,2002-01-02,C204,2.66
20184662,fn-Quxsogx,ln-Vlckdnmqom,1992-10-14,C101,0.83
20184229,fn-Vcvniqk,ln-Hfjgp,1994-10-16,C302,1.4
20185503,fn-Joxfm,ln-Yssdotzm,1995-10-06,C403,3.09
20183082,fn-Zrifgriqe,ln-Ugepglsdhf,2007-10-24,C602,2.03
20184832,fn-Mtxvvxdd,ln-Bbztp,2010-12-16,C603,3.18
20182652,fn-Vwrvq,ln-Dogxxeeltb,1993-12-13,C403,3.24
20181760,fn-Puwgsb,ln-Vmqbionup,2004-04-26,C602,2.43
20183369,fn-Mysc,ln-Slxbvfw,2002-03-08,C502,1.16
20204090,fn-Rdbhylqgno,ln-Firygj,1998-10-28,C601,1.66
20185082,fn-Omm,ln-Mmdevghfj,2008-11-25,C105,3.99
20203603,fn-Ciggl,ln-Rlkpv,2007-11-24,C504,0.15
20202049,fn-Lcfnjlgi,ln-Lbrj,1995-08-05,C602,0.15
20183884,fn-Xblypc,ln-Mwf,2000-11-18,C105,3.17
20202844,fn-Gjz,ln-Bwqkuqmfd,1998-11-25,C601,0.3
20185454,fn-Kuthvfewn,ln-Fryltwdpc,2006-11-14,C105,0.54
20204966,fn-Pvdcno,ln-Xgqvlkikjj,1993-10-30,C205,0.29
20184681,fn-Msl,ln-Tcdtpezs,1992-02-23,C101,0.16
20202889,fn-Rdnjfkwk,ln-Obivorbrou,1993-06-14,C501,1.95
20184142,fn-Ufdjqrmxo,ln-Oefnjoo,1994-06-16,C404,3.23
20192242,fn-Kjvb,ln-Wvmjp,1992-04-08,C104,1.88
20203576,fn-Bckx,ln-Qqu,1991-11-07,C302,3.86
20201190,fn-Mmouf,ln-Tehjx,1994-07-11,C303,1.04
20192906,fn-Xolhmnbtdb,ln-Sbkril,2003-01-25,C304,1.67
20181439,fn-Ursweilsnt,ln-Zgdt,1994-07-31,C202,3.76
20204980,fn-Eduptcjs,ln-Kplrmxvns,1995-10-20,C205,2.33
20192402,fn-Qeq,ln-Ppwscib,1992-04-05,C201,3.5
20194931,fn-Rnkrbkjtbb,ln-Msecpmhokc,2005-03-16,C204,3.06
20183015,fn-Jfvxng,ln-Dyfg,2001-06-25,C501,1.59
20203906,fn-Ufm,ln-Txkdfnvyml,2008-12-25,C405,3.0
20205830,fn-Ebtsnhc,ln-Wjbz,2003-05-05,C405,2.14
20194987,fn-Xivowxwfpe,ln-Xog,2009-04-11,C403,2.34
20184283,fn-Gxknp,ln-Uxjdym,2000-05-24,C301,2.33
20182555,fn-Julpq,ln-Rzcq,2009-12-19,C604,1.29
20184639,fn-Cxhjlhciyh,ln-Omiukfwo,1999-08-27,C402,1.15
20191760,fn-Czilwzgknd,ln-Cklipjymld,2002-10-06,C203,2.35
20182395,fn-Nidcb,ln-Zjf,2000-12-16,C404,3.1
20182183,fn-Fyfpfvcfw,ln-Jyc,1991-06-17,C402,3.24
20181087,fn-Qvtdn,ln-Wfehf,2010-11-16,C502,2.38
20203298,fn-Cpnj,ln-Dczerrk,2006-11-09,C604,2.45
20183599,fn-Crtdrkbu,ln-Gntb,2010-11-15,C202,0.04
20194859,fn-Tvszt,ln-Xwv,1993-05-15,C203,2.29
20182860,fn-Dpnniwv,ln-Cqdbs,2007-06-10,C205,3.93
20192110,fn-Rkkxyzfzwn,ln-Wfli,2007-10-30,C105,2.48
20191288,fn-Jmjfd,ln-Zlnnt,1992-11-28,C504,3.88
20202760,fn-Lgofvj,ln-Hulhdldub,1997-11-29,C204,0.56
20203215,fn-Wmlm,ln-Mjp,2003-04-01,C405,0.05
20181200,fn-Bucls,ln-Hvu,2006-11-13,C602,3.78
20184405,fn-Totqh,ln-Crhpgeu,2001-11-08,C302,1.39
20191341,fn-Ykqyvreubu,ln-Kjr,2001-11-25,C404,1.24
20181021,fn-Rjkcojdeg,ln-Gmjngbhwxd,1991-02-15,C504,0.73
20204592,fn-Dnjcz,ln-Uoegcoyzc,1995-06-30,C605,1.54
20193105,fn-Itc,ln-Ryr,1990-02-26,C501,3.62
20201178,fn-Wgbdwci,ln-Zcnbidkyf,2004-12-01,C103,2.08
20193833,fn-Mqbqflr,ln-Hwv,1998-06-16,C601,3.86
20201469,fn-Gevvtmwimn,ln-Yudi,2010-08-05,C302,1.8
20204969,fn-Eyd,ln-Cnnkdglegz,1991-09-14,C605,1.44
20193271,fn-Njutqocpi,ln-Swkphh,1996-04-30,C501,3.33
20185686,fn-Suxngb,ln-Jkxuxokhzx,1995-10-29,C401,1.52
20194213,fn-Nxxuwryd,ln-Nwhhyvhesz,2000-02-17,C304,0.11
20203616,fn-Jzyy,ln-Gzze,2003-12-29,C501,0.27
20185554,fn-Ngyxy,ln-Iviixxrfwr,2000-12-15,C304,3.7
20194328,fn-Nzqerk,ln-Pkkywr,2000-01-12,C505,2.59
20184863,fn-Vulg,ln-Qiouzubm,1990-03-30,C505,3.26
20185764,fn-Jwwdlyyt,ln-Pqmsget,2000-06-01,C503,0.59
20182124,fn-Svjqc,ln-Lgilv,2010-09-04,C503,0.09
20205973,fn-Dsn,ln-Dkvyuhkzw,2008-04-07,C603,2.92
20184510,fn-Nxx,ln-Dsddrhtv,2002-12-03,C104,2.31
20185370,fn-Bpjczvoyt,ln-Ulcgsc,1993-10-06,C603,3.11
20191388,fn-Poddx,ln-Iutyvqyc,2006-08-05,C402,2.93
20181594,fn-Lkhpqgppf,ln-Oqgndrisyg,1990-10-02,C202,0.69
20195945,fn-Hgglf,ln-Pokx,2008-05-17,C502,1.83
20183031,fn-Yllzi,ln-Whgdfnvxzg,1997-11-26,C602,2.17
20203237,fn-Kshzszfl,ln-Qffmlko,1992-04-24,C105,1.56
20191588,fn-Jcjpn,ln-Gtyytocms,1999-08-23,C602,3.69
20193637,fn-Lxkwri,ln-Qezerd,2006-11-26,C503,1.5
20204020,fn-Jiz,ln-Owg,1996-12-16,C403,1.32
20191721,fn-Wcfvqlcvwk,ln-Vvzubtrv,1990-05-22,C102,1.8
20192396,fn-Fqwjjhess,ln-Tul,1990-12-22,C203,0.14
20205867,fn-Twlofsld,ln-Zgwdktzk,1992-10-16,C104,2.01
20202971,fn-Mzcntlfbhv,ln-Iux,1998-11-11,C202,2.37
20204140,fn-Pigpy,ln-Ildpxm,2008-03-11,C402,3.67
20193928,fn-Xyvo,ln-Wqdxy,2000-10-22,C204,3.97
20204985,fn-Vidwf,ln-Ogyymxy,2002-12-28,C602,2.4
20201851,fn-Oqv,ln-Pcwqvu,2003-05-15,C602,3.8
20202736,fn-Jwbtopfde,ln-Gksp,2006-12-04,C601,0.71
20185968,fn-Tkvxier,ln-Pyxkd,1993-11-19,C404,1.54
20205468,fn-Ukoft,ln-Qjzeido,2007-11-06,C403,0.0
20191471,fn-Pjq,ln-Ojddle,2008-12-07,C104,2.91
20204430,fn-Uzdyfbmue,ln-Pzrkwpeesh,1993-08-02,C404,3.21
20202985,fn-Dhny,ln-Ixo,1992-12-11,C404,1.21
20195460,fn-Uteosmwvw,ln-Vjy,1997-01-21,C504,3.53
20195090,fn-Zlpfjy,ln-Pfibl,1996-07-24,C405,0.31
20183523,fn-Qzh,ln-Ptgivb,2006-06-19,C503,2.64
20203615,fn-Gxi,ln-Ycjiwp,2000-12-02,C104,3.27
20182472,fn-Ucw,ln-Ctffuiqjcx,2010-07-11,C503,3.0
20205546,fn-Nhnc,ln-Phtm,1993-09-14,C604,0.82
20191612,fn-Zzrnu,ln-Blojchsyv,2006-10-23,C604,1.58
20201874,fn-Qxbskdw,ln-Bzjgdtpy,2005-10-29,C501,3.64
20204309,fn-Piysgoe,ln-Cksfjrrlez,2010-11-14,C604,1.47
20202071,fn-Ymxenjqtco,ln-Hdb,1994-12-05,C402,3.9
20193234,fn-Rses,ln-Kguvsilvgb,1999-10-24,C202,2.62
20195341,fn-Euyxskoqvg,ln-Zkl,2006-03-30,C205,2.58
20202252,fn-Nxqglh,ln-Jfsx,2005-07-12,C104,0.51
20203612,fn-Pbhcjvlhp,ln-Tun,2006-10-20,C402,2.55
20195235,fn-Fso,ln-Vnjkpqejz,1990-04-15,C505,2.87
20182771,fn-Iwildc,ln-Ubfnjuv,1993-09-07,C405,1.65
20183407,fn-Uoeef,ln-Ldufi,1992-03-24,C605,2.36
20192635,fn-Wrhtqhrw,ln-Teu,1996-12-16,C505,3.95
20181550,fn-Wzsmduzc,ln-Znkbp,2003-11-05,C505,2.76
20181424,fn-Rnsxcbxddj,ln-Ztltu,1998-07-25,C404,2.38
20191121,fn-Zdhpbqmjiu,ln-Eykkozhe,2004-06-23,C605,0.36
20192415,fn-Gmo,ln-Mhf,2002-05-03,C202,2.94
20184345,fn-Nyk,ln-Glutnofmwu,1994-08-01,C204,2.72
20183819,fn-Cjybpgb,ln-Jrmcmjhn,2001-05-31,C404,3.18
20202586,fn-Oivdmxfu,ln-Uhsdxcc,1990-07-24,C405,2.89
20201562,fn-Bbk,ln-Goq,1994-08-03,C201,2.94
20191268,fn-Pbftzkmux,ln-Qxjgnm,2002-06-26,C204,2.65
20203465,fn-Ewgzxbfgne,ln-Fchzqft,2000-11-14,C204,3.3
20181211,fn-Jguzill,ln-Mwqted,2001-08-03,C404,1.77
20184077,fn-Mnjxf,ln-Gjpd,1990-03-22,C103,2.42
20184273,fn-Kznvxvjwpj,ln-Lcthq,2006-05-21,C405,1.9
20185410,fn-Yocnhi,ln-Xej,2009-10-03,C304,3.78
20205564,fn-Vzo,ln-Smnlmzgs,1998-10-04,C501,3.66
20201778,fn-Hdcvhkhikb,ln-Jibuplodm,1992-03-13,C405,0.62
20195096,fn-Fwuq,ln-Yqrjobuise,2007-10-27,C603,0.46
20191969,fn-Rdmpd,ln-Zyhcgxj,2007-11-21,C504,0.29
20195546,fn-Ilpmgis,ln-Fcfgnr,2001-03-13,C204,2.68
20193574,fn-Ebmwh,ln-Myoiedju,1998-12-30,C301,3.54
20194162,fn-Nrtpywrxxn,ln-Mdnq,2004-12-08,C103,1.29
20193201,fn-Wwfwpxz,ln-Ximoqqpedv,2004-03-02,C304,0.07
20204914,fn-Elhlohp,ln-Ejcy,2007-08-06,C304,2.55
20194907,fn-Ezfsxbxl,ln-Oupluxidx,1999-09-07,C204,0.26
20202282,fn-Dvnpsbnw,ln-Sstxwmje,2000-12-22,C304,2.69
20193636,fn-Tqerotogqg,ln-Uhychprdjd,1996-11-05,C502,1.2
20195151,fn-Dkkvqcd,ln-Wmjnxmnnjc,1995-01-19,C204,1.75
20195601,fn-Gprqljmlz,ln-Wismg,1991-10-10,C404,2.38
20204591,fn-Smtepridvy,ln-Sqevlzeq,2000-08-23,C605,3.49
20193395,fn-Ysups,ln-Qmocss,1996-11-08,C404,1.08
20185369,fn-Mndfn,ln-Dwog,2002-10-22,C102,2.49
20201241,fn-Qfzoyqervn,ln-Mmjz,2000-03-08,C603,3.16
20202382,fn-Zypd,ln-Gggkowsmdc,2006-06-26,C402,2.64
20193181,fn-Urboxlbfi,ln-Qfdmuwgsqj,2004-12-28,C502,2.79
20204208,fn-Hie,ln-Bnjiktb,2004-10-24,C405,3.16
20205088,fn-Beevnfn,ln-Krvl,2009-03-24,C604,1.49
20191514,fn-Qgb,ln-Neomkx,2000-10-03,C104,2.86
